ip.proto,frame.len,tcp.flags,inter_packet_time,is_external
6,383,24,1.6568379999999934,1
6,201,24,0.0008259999999893353,0
6,54,16,0.045452000000011594,1
6,383,24,1.7693649999999934,1
6,201,24,0.0008830000000159544,0
6,54,16,0.04225399999998558,1
6,383,24,1.8757160000000113,1
6,315,24,0.0008780000000001564,0
6,383,24,0.0007300000000043383,1
6,201,24,0.0004899999999850024,0
6,405,24,0.0005250000000103228,1
6,275,24,0.00010599999998817111,1
6,60,16,0.00028800000001183435,0
6,201,24,0.0003949999999974807,0
6,383,24,0.0005009999999856518,1
6,363,24,0.0006110000000205673,0
6,383,24,0.0006269999999801712,1
6,201,24,0.00045099999999820284,0
6,405,24,0.0005780000000186192,1
6,307,24,7.199999998874773e-05,1
6,60,16,0.0003289999999935844,0
6,201,24,0.00033899999999675856,0
6,383,24,0.0004849999999976262,1
6,363,24,0.0004730000000279233,0
6,383,24,0.0006149999999820466,1
6,201,24,0.0006789999999909924,0
6,405,24,0.0005320000000210712,1
6,691,24,0.0001010000000007949,1
6,60,16,0.00033199999998601015,0
6,201,24,0.0005419999999958236,0
6,383,24,0.0005160000000046239,1
6,201,24,0.002659999999991669,0
6,383,24,0.017504999999999882,1
6,201,24,0.0009730000000160999,0
6,383,24,0.030171999999993204,1
6,201,24,0.0008770000000026812,0
6,54,16,0.04529999999999745,1
6,383,24,0.0009129999999970551,1
6,201,24,0.0011750000000176897,0
6,54,16,0.0448419999999885,1
6,383,24,0.000918000000012853,1
6,201,24,0.000805999999982987,0
6,54,16,0.04509000000001606,1
6,383,24,0.016266000000001668,1
6,201,24,0.0007979999999747633,0
6,54,16,0.04543300000000272,1
6,383,24,0.01647400000001653,1
6,201,24,0.0011419999999873198,0
6,54,16,0.04492300000001137,1
6,383,24,0.0323060000000055,1
6,201,24,0.0008279999999842858,0
6,54,16,0.04494900000000257,1
6,383,24,0.04766100000000506,1
6,201,24,0.0009499999999889042,0
6,54,16,0.04515100000000416,1
6,383,24,0.04765499999999179,1
6,201,24,0.0008980000000065047,0
6,54,16,0.04517300000000546,1
6,383,24,0.9694389999999942,1
6,201,24,0.0013079999999945358,0
6,54,16,0.04497100000000387,1
6,383,24,1.0634200000000078,1
6,201,24,0.0009239999999977044,0
6,54,16,0.04503800000000524,1
6,383,24,1.1569000000000074,1
6,201,24,0.0008449999999982083,0
6,54,16,0.04529999999999745,1
6,383,24,1.2662090000000035,1
6,201,24,0.00089900000000398,0
6,54,16,0.045381999999989375,1
6,383,24,1.3601199999999949,1
6,201,24,0.0009670000000028267,0
6,54,16,0.045188999999993484,1
6,383,24,1.469442000000015,1
6,201,24,0.000922000000002754,0
6,54,16,0.045244999999994207,1
6,383,24,1.5632449999999949,1
6,201,24,0.0008219999999994343,0
6,54,16,0.04531800000000885,1
6,383,24,1.6569029999999998,1
6,201,24,0.0008449999999982083,0
6,54,16,0.04535199999997985,1
6,383,24,1.7663980000000095,1
6,201,24,0.0009080000000096788,0
6,54,16,0.045186999999998534,1
6,383,24,1.860196000000002,1
6,201,24,0.0009049999999888314,0
6,54,16,0.04523100000000113,1
6,383,24,1.969604000000004,1
6,201,24,0.00089900000000398,0
6,54,16,0.04509699999999839,1
6,383,24,2.0632029999999872,1
6,201,24,0.0008810000000210039,0
6,54,16,0.0453589999999906,1
6,383,24,2.1567799999999977,1
6,331,24,0.0008699999999919328,0
6,383,24,0.0007449999999948886,1
6,201,24,0.0005250000000103228,0
6,405,24,0.0005559999999888987,1
6,227,24,0.00010300000002416709,1
6,60,16,0.0003489999999999327,0
6,201,24,0.00041899999999372994,0
6,383,24,0.0004799999999818283,1
6,315,24,0.000798000000003185,0
6,383,24,0.0007580000000189102,1
6,201,24,0.0008650000000045566,0
6,405,24,0.000740999999976566,1
6,259,24,6.799999999884676e-05,1
6,60,16,0.0005000000000165983,0
6,201,24,0.0005060000000014497,0
6,383,24,0.0007400000000075124,1
6,201,24,0.0012229999999817665,0
6,383,24,0.025437000000010812,1
6,201,24,0.000853000000006432,0
6,383,24,0.029727999999977328,1
6,201,24,0.0008500000000140062,0
6,54,16,0.04168099999998276,1
6,383,24,0.0009850000000142245,1
6,201,24,0.0008359999999925094,0
6,54,16,0.04502100000001974,1
6,383,24,0.0007749999999759893,1
6,201,24,0.0007650000000012369,0
6,54,16,0.0453550000000007,1
6,383,24,0.01620500000001357,1
6,201,24,0.0007410000000049877,0
6,54,16,0.04553999999998837,1
6,383,24,0.016281999999989694,1
6,201,24,0.0008360000000209311,0
6,54,16,0.045314999999988004,1
6,383,24,0.03195099999999229,1
6,201,24,0.0008940000000166037,0
6,54,16,0.04531000000000063,1
6,383,24,0.04756699999998659,1
6,201,24,0.0008770000000026812,0
6,54,16,0.045354000000003225,1
6,383,24,0.04768000000001393,1
6,201,24,0.001123999999975922,0
6,54,16,0.04489200000000437,1
6,383,24,0.9695890000000134,1
6,201,24,0.0009019999999964057,0
6,54,16,0.04514799999998331,1
6,383,24,1.0632690000000196,1
6,201,24,0.0009430000000065775,0
6,54,16,0.04523199999999861,1
6,383,24,1.1567639999999813,1
6,201,24,0.0008339999999975589,0
6,54,16,0.04547200000001794,1
6,383,24,1.2662799999999947,1
6,201,24,0.000893999999988182,0
6,54,16,0.04528000000001953,1
6,383,24,1.3600390000000004,1
6,315,24,0.0009119999999995798,0
6,383,24,0.0006229999999902702,1
6,201,24,0.0005610000000046966,0
6,405,24,0.0005060000000014497,1
6,259,24,8.099999999444663e-05,1
6,60,16,0.00042199999998615567,0
6,201,24,0.0004290000000253258,0
6,383,24,0.0006129999999870961,1
6,201,24,0.0015699999999867487,0
6,383,24,0.025616000000013628,1
6,201,24,0.0009269999999901302,0
6,383,24,0.030529999999998836,1
6,201,24,0.0009349999999983538,0
6,54,16,0.045026000000007116,1
6,383,24,0.0007720000000119853,1
6,201,24,0.000821000000001959,0
6,54,16,0.04530299999998988,1
6,383,24,0.0008390000000133568,1
6,201,24,0.0009709999999927277,0
6,54,16,0.045053999999993266,1
6,383,24,0.016178999999993948,1
6,201,24,0.0009430000000065775,0
6,54,16,0.045354000000003225,1
6,383,24,0.016458000000000084,1
6,201,24,0.0009440000000040527,0
6,54,16,0.045188999999993484,1
6,383,24,0.03181200000000217,1
6,201,24,0.0009049999999888314,0
6,54,16,0.04541800000001217,1
6,383,24,0.04763700000000881,1
6,201,24,0.0009069999999837819,0
6,54,16,0.045148000000011734,1
6,383,24,0.04766100000000506,1
6,201,24,0.0009179999999844313,0
6,54,16,0.04514499999999089,1
6,383,24,0.9694970000000183,1
6,201,24,0.0009389999999882548,0
6,54,16,0.04518100000001368,1
6,383,24,1.0631419999999991,1
6,201,24,0.0009499999999889042,0
6,54,16,0.04534400000000005,1
6,383,24,1.1569499999999948,1
6,201,24,0.0009009999999989304,0
6,54,16,0.045317000000011376,1
6,383,24,1.266270999999989,1
6,201,24,0.0009420000000091022,0
6,54,16,0.04516599999999471,1
6,383,24,1.3601539999999943,1
6,201,24,0.0008780000000001564,0
6,54,16,0.045250000000010004,1
6,383,24,1.4693220000000053,1
6,201,24,0.000916999999986956,0
6,54,16,0.04533600000002025,1
6,383,24,1.563175000000001,1
6,201,24,0.0008809999999925822,0
6,54,16,0.045344999999997526,1
6,383,24,1.6573510000000056,1
6,201,24,0.000874999999979309,0
6,54,16,0.04489700000002017,1
6,383,24,1.7693160000000034,1
6,201,24,0.0009589999999946031,0
6,54,16,0.045028000000002066,1
6,383,24,1.8600390000000004,1
6,201,24,0.0009149999999920055,0
6,54,16,0.04531399999999053,1
6,383,24,1.9693650000000105,1
6,201,24,0.0008280000000127075,0
6,54,16,0.045418999999981224,1
6,383,24,2.0631950000000074,1
6,331,24,0.0008520000000089567,0
6,383,24,0.0007149999999853662,1
6,201,24,0.0005150000000071486,0
6,405,24,0.0005189999999970496,1
6,227,24,9.900000000584441e-05,1
6,60,16,0.0003879999999867323,0
6,201,24,0.00043700000000512773,0
6,383,24,0.0005869999999958964,1
6,201,24,0.006910000000004857,0
6,383,24,0.020285999999998694,1
6,201,24,0.0009100000000046293,0
6,383,24,0.030182999999993854,1
6,395,24,0.0017449999999996635,0
6,383,24,0.001285999999993237,1
6,201,24,0.0007659999999987122,0
6,405,24,0.0004780000000152995,1
6,243,24,7.099999999127249e-05,1
6,60,16,0.0006759999999985666,0
6,201,24,0.0005960000000015953,0
6,383,24,0.0008660000000020318,1
6,347,24,0.0008330000000000837,0
6,383,24,0.0007679999999936626,1
6,201,24,0.0005850000000009459,0
6,405,24,0.0005380000000059226,1
6,259,24,6.400000000894579e-05,1
6,60,16,0.0004969999999957508,0
6,201,24,0.0003440000000125565,0
6,383,24,0.00047399999999697684,1
6,331,24,0.0005689999999844986,0
6,383,24,0.0005360000000109721,1
6,201,24,0.00048599999999510146,0
6,405,24,0.0004779999999868778,1
6,243,24,6.500000000642103e-05,1
6,60,16,0.00037299999999618194,0
6,201,24,0.00038200000000188084,0
6,383,24,0.0004409999999950287,1
6,331,24,0.00048500000002604793,0
6,383,24,0.00048599999999510146,1
6,201,24,0.0004799999999818283,0
6,405,24,0.0004360000000076525,1
6,243,24,0.00017500000001291482,1
6,60,16,0.00028100000000108594,0
6,201,24,0.0004319999999893298,0
6,383,24,0.0007479999999873144,1
6,331,24,0.0018420000000105574,0
6,383,24,0.0006309999999984939,1
6,201,24,0.0007090000000005148,0
6,405,24,0.0005559999999888987,1
6,243,24,6.20000000139953e-05,1
6,60,16,0.0004500000000007276,0
6,201,24,0.0003309999999885349,0
6,383,24,0.00048300000000267573,1
6,201,24,0.0007390000000100372,0
6,383,24,0.023875000000003865,1
6,201,24,0.0009349999999983538,0
6,383,24,0.030151999999986856,1
6,201,24,0.0009129999999970551,0
6,54,16,0.045291000000020176,1
6,383,24,0.0007659999999987122,1
6,201,24,0.0008550000000013824,0
6,54,16,0.04535199999997985,1
6,383,24,0.000992000000024973,1
6,201,24,0.0007939999999848624,0
6,54,16,0.045024000000012165,1
6,383,24,0.01613899999998125,1
6,201,24,0.000798000000003185,0
6,54,16,0.045492999999993344,1
6,383,24,0.016428000000018983,1
6,201,24,0.000990999999999076,0
6,54,16,0.045099999999990814,1
6,383,24,0.03189100000000167,1
6,201,24,0.0008200000000044838,0
6,54,16,0.04550199999999904,1
6,383,24,0.0473869999999863,1
6,201,24,0.0009129999999970551,0
6,54,16,0.04536700000002725,1
6,383,24,0.04753699999997707,1
6,201,24,0.0009490000000198506,0
6,54,16,0.045257999999989806,1
6,383,24,0.9661020000000065,1
6,201,24,0.000821000000001959,0
6,54,16,0.045327999999983604,1
6,383,24,1.0682749999999999,1
6,201,24,0.0008840000000134296,0
6,54,16,0.04014000000000806,1
6,383,24,1.172442999999987,1
6,201,24,0.0010660000000086711,0
6,54,16,0.04524399999999673,1
6,383,24,1.2662200000000041,1
6,201,24,0.0009699999999952524,0
6,54,16,0.04533499999999435,1
6,383,24,1.3599609999999984,1
6,201,24,0.000847999999990634,0
6,54,16,0.045439000000015994,1
6,383,24,1.4695040000000006,1
6,201,24,0.000922000000002754,0
6,54,16,0.04512699999997949,1
6,383,24,1.5631950000000074,1
6,315,24,0.0009540000000072268,0
6,383,24,0.0005909999999857973,1
6,201,24,0.0005409999999983484,0
6,405,24,0.0005400000000008731,1
6,259,24,6.500000000642103e-05,1
6,60,16,0.0003760000000170294,0
6,201,24,0.00042099999998868043,0
6,383,24,0.0005020000000115488,1
6,331,24,0.0005359999999825504,0
6,383,24,0.0005189999999970496,1
6,201,24,0.0006010000000173932,0
6,405,24,0.0004710000000045511,1
6,307,24,5.899999999314787e-05,1
6,60,16,0.00040799999999308056,0
6,201,24,0.0003169999999954598,0
6,383,24,0.00045600000001400076,1
6,331,24,0.0004909999999824777,0
6,383,24,0.0004969999999957508,1
6,201,24,0.0004930000000058499,0
6,383,24,0.0004310000000202763,1
6,201,24,0.0005169999999736774,0
6,406,24,0.00044900000000325235,1
6,1795,24,0.00014400000000591717,1
6,60,16,0.00021300000000223918,0
6,201,24,0.0010450000000048476,0
6,383,24,0.019595000000009577,1
6,201,24,0.0008879999999749089,0
6,383,24,0.030532000000022208,1
6,201,24,0.000922000000002754,0
6,54,16,0.04514999999997826,1
6,383,24,0.0009330000000034033,1
6,201,24,0.0008349999999950342,0
6,54,16,0.04513400000001866,1
6,383,24,0.0007489999999847896,1
6,201,24,0.0017359999999939646,0
6,54,16,0.04434500000002117,1
6,383,24,0.016329999999982192,1
6,201,24,0.0008750000000077307,0
6,54,16,0.045345999999995,1
6,383,24,0.01627200000001494,1
6,201,24,0.000922000000002754,0
6,54,16,0.04534799999998995,1
6,383,24,0.0323009999999897,1
6,201,24,0.0008740000000102555,0
6,54,16,0.0448599999999999,1
6,383,24,0.04779300000001285,1
6,201,24,0.0009139999999945303,0
6,54,16,0.04507099999997877,1
6,383,24,0.04765200000002778,1
6,201,24,0.0009159999999894808,0
6,54,16,0.045161000000007334,1
6,383,24,0.9696579999999813,1
6,201,24,0.0008810000000210039,0
6,54,16,0.04507299999997372,1
6,383,24,1.0635630000000162,1
6,201,24,0.0009049999999888314,0
6,54,16,0.044911000000013246,1
6,383,24,1.157084999999995,1
6,201,24,0.0008780000000001564,0
6,54,16,0.04517000000001303,1
6,383,24,1.2662789999999973,1
6,201,24,0.000922000000002754,0
6,54,16,0.045281999999986056,1
6,383,24,1.3599959999999953,1
6,201,24,0.0007950000000107593,0
6,54,16,0.04549199999999587,1
6,383,24,1.4694670000000087,1
6,201,24,0.0009029999999938809,0
6,54,16,0.04520500000000993,1
6,383,24,1.5637659999999869,1
6,201,24,0.0009190000000103282,0
6,54,16,0.044870000000003074,1
6,383,24,1.6570439999999849,1
6,201,24,0.0008589999999912834,0
6,54,16,0.04507600000002299,1
6,383,24,1.7664519999999868,1
6,201,24,0.0009210000000052787,0
6,54,16,0.045199999999994134,1
6,383,24,1.860192000000012,1
6,201,24,0.0008729999999843585,0
6,54,16,0.04508300000000531,1
6,383,24,1.9695679999999811,1
6,201,24,0.0008880000000317523,0
6,54,16,0.04517399999997451,1
6,383,24,2.063223999999991,1
6,201,24,0.0010470000000282198,0
6,54,16,0.04524199999997336,1
6,383,24,2.1569820000000277,1
6,201,24,0.0009079999999812571,0
6,54,16,0.045142999999995936,1
6,383,24,2.266272000000015,1
6,347,24,0.0008799999999951069,0
6,383,24,0.0006180000000313157,1
6,201,24,0.0005069999999705033,0
6,383,24,0.00045399999999062857,1
6,201,24,0.0005030000000374457,0
6,405,24,0.006180999999969572,1
6,275,24,8.200000002034358e-05,1
6,60,16,0.0005580000000122709,0
6,201,24,0.00043299999998680505,0
6,383,24,0.005435999999974683,1
6,331,24,0.000776000000030308,0
6,383,24,0.0017029999999635947,1
6,201,24,0.0005800000000135697,0
6,405,24,0.00047899999998435305,1
6,227,24,0.00011700000004566391,1
6,60,16,0.00033499999995001417,0
6,201,24,0.0004020000000082291,0
6,383,24,0.0007180000000062137,1
6,201,24,0.0005120000000147229,0
6,383,24,0.025854999999978645,1
6,201,24,0.0009070000000406253,0
6,383,24,0.030184999999960382,1
6,201,24,0.0009230000000002292,0
6,54,16,0.0452680000000214,1
6,383,24,0.0009049999999888314,1
6,201,24,0.0007770000000277832,0
6,405,24,0.0005529999999680513,1
6,355,24,6.300000001147055e-05,1
6,60,16,0.0003560000000106811,0
6,201,24,0.0005759999999668253,0
6,54,16,0.043544999999994616,1
6,383,24,0.0007460000000492073,1
6,201,24,0.0009709999999927277,0
6,54,16,0.04520399999995561,1
6,383,24,0.01632700000004661,1
6,201,24,0.0009189999999534848,0
6,54,16,0.04520300000001498,1
6,383,24,0.01622900000000982,1
6,201,24,0.0010030000000256223,0
6,54,16,0.04526799999996456,1
6,383,24,0.031997999999987314,1
6,201,24,0.0009600000000205,0
6,54,16,0.04515200000003006,1
6,383,24,0.04755499999998847,1
6,201,24,0.001205999999967844,0
6,54,16,0.04502100000001974,1
6,383,24,0.04766899999998486,1
6,201,24,0.0009090000000355758,0
6,54,16,0.04518600000000106,1
6,383,24,0.9699899999999957,1
6,201,24,0.0010029999999687789,0
6,54,16,0.04463200000003553,1
6,383,24,1.063163999999972,1
6,201,24,0.0009210000000052787,0
6,54,16,0.04530099999999493,1
6,383,24,1.157166000000018,1
6,201,24,0.0008750000000077307,0
6,54,16,0.04508899999996174,1
6,383,24,1.2665650000000142,1
6,201,24,0.0016929999999888423,0
6,54,16,0.04420900000002348,1
6,383,24,1.3603779999999688,1
6,201,24,0.000910000000033051,0
6,54,16,0.044949999999971624,1
6,383,24,1.4696430000000191,1
6,201,24,0.0009400000000141517,0
6,54,16,0.04511999999999716,1
6,383,24,1.5630449999999882,1
6,201,24,0.0009309999999800311,0
6,54,16,0.04537700000003042,1
6,383,24,1.6569499999999948,1
6,201,24,0.0008330000000000837,0
6,54,16,0.04534899999998743,1
6,383,24,1.7663570000000277,1
6,363,24,0.0009239999999977044,0
6,383,24,0.0006950000000074397,1
6,201,24,0.0005229999999869506,0
6,405,24,0.0004989999999907013,1
6,259,24,0.00014099999998506973,1
6,60,16,0.00032900000002200613,0
6,201,24,0.0009850000000142245,0
6,383,24,0.0008269999999583888,1
6,201,24,0.0008149999999886859,0
6,383,24,0.025675000000035197,1
6,201,24,0.0009129999999686333,0
6,383,24,0.030083000000047377,1
6,201,24,0.0008729999999559368,0
6,54,16,0.04533300000002782,1
6,383,24,0.0014029999999820575,1
6,201,24,0.0010199999999827014,0
6,405,24,0.0007310000000302352,1
6,291,24,0.00014800000002423985,1
6,60,16,0.0004299999999943793,0
6,201,24,0.0005239999999844258,0
6,54,16,0.04260099999999056,1
6,383,24,0.0007659999999987122,1
6,201,24,0.0008280000000127075,0
6,54,16,0.0453860000000077,1
6,383,24,0.016161000000010972,1
6,201,24,0.0010549999999511783,0
6,54,16,0.045246000000020103,1
6,383,24,0.01625699999999597,1
6,201,24,0.00125100000002476,0
6,54,16,0.0449509999999691,1
6,383,24,0.032702000000028875,1
6,201,24,0.0009029999999938809,0
6,54,16,0.04448700000000372,1
6,383,24,0.04771299999998746,1
6,201,24,0.0009339999999724569,0
6,54,16,0.04515100000003258,1
6,383,24,0.04773899999997866,1
6,201,24,0.0009509999999863794,0
6,54,16,0.04503000000005386,1
6,383,24,0.9693189999999845,1
6,201,24,0.0008369999999899846,0
6,54,16,0.04549900000000662,1
6,383,24,1.0631010000000174,1
6,201,24,0.0009379999999623578,0
6,54,16,0.04530299999998988,1
6,383,24,1.15694400000001,1
6,201,24,0.0008780000000001564,0
6,54,16,0.04529899999999998,1
6,383,24,1.266459999999995,1
6,201,24,0.0009060000000431501,0
6,54,16,0.04520800000000236,1
6,383,24,1.3602489999999534,1
6,201,24,0.0008380000000443033,0
6,54,16,0.045092999999951644,1
6,383,24,1.4693129999999996,1
6,201,24,0.0008280000000127075,0
6,54,16,0.04547400000001289,1
6,383,24,1.563397000000009,1
6,201,24,0.000849000000016531,0
6,54,16,0.04519399999998086,1
6,383,24,1.6572969999999714,1
6,201,24,0.0008550000000013824,0
6,54,16,0.04491999999999052,1
6,383,24,1.7663040000000478,1
6,201,24,0.0008949999999572356,0
6,54,16,0.045363000000008924,1
6,383,24,1.860125000000039,1
6,201,24,0.0008869999999774336,0
6,54,16,0.04528699999997343,1
6,383,24,1.9693340000000035,1
6,201,24,0.0009340000000293003,0
6,54,16,0.045253999999999905,1
6,383,24,2.0631649999999695,1
6,201,24,0.0008880000000317523,0
6,54,16,0.04531399999996211,1
6,383,24,2.1570420000000468,1
6,201,24,0.0009279999999876054,0
6,54,16,0.045161000000007334,1
6,383,24,2.266243999999972,1
6,201,24,0.0009039999999913562,0
6,54,16,0.0453420000000051,1
6,383,24,2.3599800000000073,1
6,201,24,0.0009519999999838547,0
6,54,16,0.0453380000000152,1
6,383,24,2.4700149999999894,1
6,201,24,0.0008810000000494256,0
6,54,16,0.04470799999995734,1
6,383,24,2.5634729999999877,1
6,201,24,0.0008650000000329783,0
6,54,16,0.04505699999998569,1
6,383,24,2.6571969999999965,1
6,201,24,0.0009200000000078035,0
6,54,16,0.044984999999996944,1
6,383,24,2.7665870000000155,1
6,347,24,0.0009559999999737556,0
6,383,24,0.0007850000000075852,1
6,201,24,0.0004940000000033251,0
6,405,24,0.0006589999999846441,1
6,259,24,8.50000000127693e-05,1
6,60,16,0.00044200000002092565,0
6,201,24,0.000371999999970285,0
6,383,24,0.0013610000000312539,1
6,201,24,0.0005360000000109721,0
6,383,24,0.025315999999975247,1
6,201,24,0.0011129999999752727,0
6,405,24,0.0008940000000166037,1
6,259,24,7.700000003296736e-05,1
6,60,16,0.0004940000000033251,0
6,201,24,0.0005089999999654538,0
6,405,24,0.0006700000000137152,1
6,227,24,7.799999997359919e-05,1
6,60,16,0.0005560000000173204,0
6,201,24,0.1839570000000208,0
6,383,24,0.0009549999999762804,1
6,331,24,0.0007949999999823376,0
6,383,24,0.0008230000000253312,1
6,201,24,0.0006369999999833453,0
6,405,24,0.00047399999999697684,1
6,227,24,0.00010300000002416709,1
6,60,16,0.0003370000000018081,0
6,201,24,0.00044199999996408224,0
6,383,24,0.00046300000002474917,1
6,201,24,0.0009850000000142245,0
6,383,24,0.024379000000010365,1
6,201,24,0.0007319999999708671,0
6,383,24,0.03064200000000028,1
6,201,24,0.0008579999999938082,0
6,54,16,0.04518100000001368,1
6,383,24,0.0006819999999834181,1
6,201,24,0.0008730000000127802,0
6,54,16,0.045319000000006326,1
6,383,24,0.0009479999999939537,1
6,201,24,0.0008139999999912106,0
6,54,16,0.04520800000000236,1
6,383,24,0.016139000000009673,1
6,201,24,0.0008369999999899846,0
6,54,16,0.045424000000025444,1
6,383,24,0.016620999999986452,1
6,201,24,0.0009249999999951797,0
6,54,16,0.04504900000000589,1
6,383,24,0.03212300000001278,1
6,201,24,0.0008609999999862339,0
6,54,16,0.04504100000002609,1
6,383,24,0.047565999999960695,1
6,201,24,0.000956000000030599,0
6,54,16,0.04530299999998988,1
6,383,24,0.04757200000000239,1
6,201,24,0.0008310000000051332,0
6,54,16,0.04525999999998476,1
6,383,24,0.9694559999999797,1
6,201,24,0.000922000000002754,0
6,54,16,0.0452900000000227,1
6,383,24,1.0631270000000086,1
6,201,24,0.0008889999999723841,0
6,54,16,0.04533300000002782,1
6,383,24,1.157120999999961,1
6,201,24,0.0008270000000152322,0
6,54,16,0.04522300000002133,1
6,383,24,1.2664419999999836,1
6,201,24,0.0008849999999824831,0
6,54,16,0.04514900000003763,1
6,383,24,1.359956000000011,1
6,201,24,0.0009369999999648826,0
6,54,16,0.04539599999998245,1
6,383,24,1.4693960000000175,1
6,201,24,0.0009170000000153777,0
6,54,16,0.04525100000000748,1
6,383,24,1.563278999999966,1
6,201,24,0.0007920000000467553,0
6,54,16,0.04529199999996081,1
6,383,24,1.6571280000000002,1
6,201,24,0.0009810000000243235,0
6,54,16,0.04506299999997054,1
6,383,24,1.7664540000000102,1
6,315,24,0.0010770000000093205,0
6,383,24,0.000914000000022952,1
6,201,24,0.0007499999999822649,0
6,383,24,0.0004920000000083746,1
6,201,24,0.0007149999999569445,0
6,405,24,0.0039740000000279,1
6,227,24,0.00019600000001673834,1
6,60,16,0.0005179999999995744,0
6,201,24,0.0004549999999881038,0
6,383,24,0.006351999999992586,1
6,201,24,0.0008629999999811844,0
6,383,24,0.030951000000015938,1
6,201,24,0.0010669999999777247,0
6,54,16,0.04457500000000891,1
6,383,24,0.0007970000000341315,1
6,201,24,0.000941000000011627,0
6,54,16,0.04522799999995186,1
6,383,24,0.0011160000000245418,1
6,201,24,0.0008409999999798856,0
6,54,16,0.04479300000002695,1
6,383,24,0.01631800000001249,1
6,201,24,0.0015319999999974243,0
6,54,16,0.04471599999999398,1
6,383,24,0.016455000000007658,1
6,201,24,0.0009319999999775064,0
6,54,16,0.045103999999980715,1
6,383,24,0.03198800000001256,1
6,201,24,0.0009570000000280743,0
6,54,16,0.04514499999999089,1
6,383,24,0.047509999999988395,1
6,201,24,0.0008730000000127802,0
6,54,16,0.0453679999999963,1
6,383,24,0.04761899999999741,1
6,201,24,0.0008799999999951069,0
6,54,16,0.04530699999997978,1
6,383,24,0.9695050000000265,1
6,201,24,0.0009319999999775064,0
6,54,16,0.045163000000002285,1
6,383,24,1.063286000000005,1
6,201,24,0.0008819999999900574,0
6,54,16,0.045230000000003656,1
6,383,24,1.1569160000000238,1
6,201,24,0.0008500000000140062,0
6,54,16,0.04539199999999255,1
6,383,24,1.2662229999999681,1
6,201,24,0.0008730000000127802,0
6,54,16,0.04534799999998995,1
6,383,24,1.3602089999999976,1
6,201,24,0.0009729999999876782,0
6,54,16,0.04501500000003489,1
6,383,24,1.4694519999999898,1
6,201,24,0.0009099999999762076,0
6,54,16,0.0452720000000113,1
6,383,24,1.5632040000000416,1
6,201,24,0.0008469999999647371,0
6,54,16,0.045335000000022774,1
6,383,24,1.656833000000006,1
6,201,24,0.0009529999999813299,0
6,54,16,0.0453600000000165,1
6,383,24,1.7662819999999897,1
6,201,24,0.0009000000000014552,0
6,54,16,0.045309999999972206,1
6,383,24,1.860274000000004,1
6,201,24,0.0009709999999927277,0
6,54,16,0.04507800000004636,1
6,383,24,1.9695929999999748,1
6,201,24,0.0009660000000053515,0
6,54,16,0.045014999999978045,1
6,383,24,2.06323500000002,1
6,201,24,0.0008770000000026812,0
6,54,16,0.04534400000000005,1
6,383,24,2.1569539999999847,1
6,201,24,0.0008970000000090295,0
6,54,16,0.04522100000002638,1
6,383,24,2.2701749999999947,1
6,201,24,0.0010049999999637294,0
6,54,16,0.045159000000012384,1
6,383,24,2.3602369999999837,1
