frame.time_relative,ip.proto,frame.len,tcp.flags,src_ip,dst_ip,c2_label
157.144264000,6,201,24,1,0,1
157.144776000,6,405,24,0,1,1
157.144843000,6,275,24,0,1,1
157.145464000,6,60,16,1,0,1
157.145835000,6,201,24,1,0,1
157.146298000,6,383,24,0,1,1
157.147792000,6,201,24,1,0,1
157.173147000,6,383,24,0,1,1
157.174064000,6,201,24,1,0,1
157.204904000,6,383,24,0,1,1
157.205743000,6,201,24,1,0,1
157.250717000,6,54,16,0,1,1
157.251865000,6,383,24,0,1,1
157.252889000,6,201,24,1,0,1
157.297452000,6,54,16,0,1,1
157.298074000,6,383,24,0,1,1
157.298911000,6,201,24,1,0,1
157.344378000,6,54,16,0,1,1
157.360565000,6,383,24,0,1,1
157.361428000,6,201,24,1,0,1
157.406827000,6,54,16,0,1,1
157.423396000,6,383,24,0,1,1
157.424375000,6,201,24,1,0,1
157.469340000,6,54,16,0,1,1
157.501262000,6,383,24,0,1,1
157.502196000,6,201,24,1,0,1
157.547501000,6,54,16,0,1,1
157.595020000,6,383,24,0,1,1
157.595924000,6,201,24,1,0,1
157.641190000,6,54,16,0,1,1
157.688839000,6,383,24,0,1,1
157.689693000,6,201,24,1,0,1
157.735027000,6,54,16,0,1,1
158.704492000,6,383,24,0,1,1
158.705510000,6,201,24,1,0,1
158.750633000,6,54,16,0,1,1
159.813784000,6,383,24,0,1,1
159.814705000,6,201,24,1,0,1
159.859954000,6,54,16,0,1,1
161.017088000,6,383,24,0,1,1
161.017998000,6,201,24,1,0,1
161.063059000,6,54,16,0,1,1
162.329394000,6,383,24,0,1,1
162.330438000,6,201,24,1,0,1
162.375617000,6,54,16,0,1,1
163.735626000,6,383,24,0,1,1
163.736514000,6,201,24,1,0,1
163.781831000,6,54,16,0,1,1
165.251377000,6,383,24,0,1,1
165.252263000,6,201,24,1,0,1
165.297513000,6,54,16,0,1,1
166.860648000,6,383,24,0,1,1
166.861504000,6,201,24,1,0,1
166.906862000,6,54,16,0,1,1
168.563916000,6,383,24,0,1,1
168.564864000,6,315,24,1,0,1
168.566656000,6,383,24,0,1,1
168.567321000,6,201,24,1,0,1
168.567804000,6,383,24,0,1,1
168.568312000,6,201,24,1,0,1
168.569056000,6,405,24,0,1,1
168.569123000,6,499,24,0,1,1
168.569607000,6,60,16,1,0,1
168.570279000,6,201,24,1,0,1
168.579421000,6,383,24,0,1,1
168.580527000,6,201,24,1,0,1
168.610808000,6,383,24,0,1,1
168.611703000,6,201,24,1,0,1
168.656860000,6,54,16,0,1,1
168.657465000,6,383,24,0,1,1
168.658375000,6,201,24,1,0,1
168.703681000,6,54,16,0,1,1
168.704603000,6,383,24,0,1,1
168.705352000,6,201,24,1,0,1
168.750573000,6,54,16,0,1,1
168.767048000,6,383,24,0,1,1
168.767951000,6,201,24,1,0,1
168.813120000,6,54,16,0,1,1
168.829565000,6,383,24,0,1,1
168.830438000,6,201,24,1,0,1
168.875640000,6,54,16,0,1,1
168.907626000,6,383,24,0,1,1
168.908497000,6,201,24,1,0,1
168.953721000,6,54,16,0,1,1
169.001411000,6,383,24,0,1,1
169.002411000,6,201,24,1,0,1
169.047453000,6,54,16,0,1,1
169.094979000,6,383,24,0,1,1
169.095814000,6,201,24,1,0,1
169.141301000,6,54,16,0,1,1
170.110776000,6,383,24,0,1,1
170.111801000,6,201,24,1,0,1
170.156827000,6,54,16,0,1,1
171.220001000,6,383,24,0,1,1
171.220856000,6,201,24,1,0,1
171.266282000,6,54,16,0,1,1
172.423374000,6,383,24,0,1,1
172.424198000,6,201,24,1,0,1
172.469423000,6,54,16,0,1,1
173.735565000,6,383,24,0,1,1
173.736471000,6,201,24,1,0,1
173.781896000,6,54,16,0,1,1
175.141961000,6,383,24,0,1,1
175.142919000,6,201,24,1,0,1
175.188217000,6,54,16,0,1,1
176.657477000,6,383,24,0,1,1
176.658420000,6,201,24,1,0,1
176.703816000,6,54,16,0,1,1
178.267102000,6,383,24,0,1,1
178.267984000,6,201,24,1,0,1
178.313082000,6,54,16,0,1,1
179.969920000,6,383,24,0,1,1
179.970746000,6,201,24,1,0,1
180.016198000,6,54,16,0,1,1
181.785563000,6,383,24,0,1,1
181.786446000,6,201,24,1,0,1
181.828700000,6,54,16,0,1,1
183.704416000,6,383,24,0,1,1
183.705294000,6,315,24,1,0,1
183.706024000,6,383,24,0,1,1
183.706514000,6,201,24,1,0,1
183.707039000,6,405,24,0,1,1
183.707145000,6,275,24,0,1,1
183.707433000,6,60,16,1,0,1
183.707828000,6,201,24,1,0,1
183.708329000,6,383,24,0,1,1
183.708940000,6,363,24,1,0,1
183.709567000,6,383,24,0,1,1
183.710018000,6,201,24,1,0,1
183.710596000,6,405,24,0,1,1
183.710668000,6,307,24,0,1,1
183.710997000,6,60,16,1,0,1
183.711336000,6,201,24,1,0,1
183.711821000,6,383,24,0,1,1
183.712294000,6,363,24,1,0,1
183.712909000,6,383,24,0,1,1
183.713588000,6,201,24,1,0,1
183.714120000,6,405,24,0,1,1
183.714221000,6,691,24,0,1,1
183.714553000,6,60,16,1,0,1
183.715095000,6,201,24,1,0,1
183.715611000,6,383,24,0,1,1
183.718271000,6,201,24,1,0,1
183.735776000,6,383,24,0,1,1
183.736749000,6,201,24,1,0,1
183.766921000,6,383,24,0,1,1
183.767798000,6,201,24,1,0,1
183.813098000,6,54,16,0,1,1
183.814011000,6,383,24,0,1,1
183.815186000,6,201,24,1,0,1
183.860028000,6,54,16,0,1,1
183.860946000,6,383,24,0,1,1
183.861752000,6,201,24,1,0,1
183.906842000,6,54,16,0,1,1
183.923108000,6,383,24,0,1,1
183.923906000,6,201,24,1,0,1
183.969339000,6,54,16,0,1,1
183.985813000,6,383,24,0,1,1
183.986955000,6,201,24,1,0,1
184.031878000,6,54,16,0,1,1
184.064184000,6,383,24,0,1,1
184.065012000,6,201,24,1,0,1
184.109961000,6,54,16,0,1,1
184.157622000,6,383,24,0,1,1
184.158572000,6,201,24,1,0,1
184.203723000,6,54,16,0,1,1
184.251378000,6,383,24,0,1,1
184.252276000,6,201,24,1,0,1
184.297449000,6,54,16,0,1,1
185.266888000,6,383,24,0,1,1
185.268196000,6,201,24,1,0,1
185.313167000,6,54,16,0,1,1
186.376587000,6,383,24,0,1,1
186.377511000,6,201,24,1,0,1
186.422549000,6,54,16,0,1,1
187.579449000,6,383,24,0,1,1
187.580294000,6,201,24,1,0,1
187.625594000,6,54,16,0,1,1
188.891803000,6,383,24,0,1,1
188.892702000,6,201,24,1,0,1
188.938084000,6,54,16,0,1,1
190.298204000,6,383,24,0,1,1
190.299171000,6,201,24,1,0,1
190.344360000,6,54,16,0,1,1
191.813802000,6,383,24,0,1,1
191.814724000,6,201,24,1,0,1
191.859969000,6,54,16,0,1,1
193.423214000,6,383,24,0,1,1
193.424036000,6,201,24,1,0,1
193.469354000,6,54,16,0,1,1
195.126257000,6,383,24,0,1,1
195.127102000,6,201,24,1,0,1
195.172454000,6,54,16,0,1,1
196.938852000,6,383,24,0,1,1
196.939760000,6,201,24,1,0,1
196.984947000,6,54,16,0,1,1
198.845143000,6,383,24,0,1,1
198.846048000,6,201,24,1,0,1
198.891279000,6,54,16,0,1,1
200.860883000,6,383,24,0,1,1
200.861782000,6,201,24,1,0,1
200.906879000,6,54,16,0,1,1
202.970082000,6,383,24,0,1,1
202.970963000,6,201,24,1,0,1
203.016322000,6,54,16,0,1,1
205.173102000,6,383,24,0,1,1
205.173972000,6,331,24,1,0,1
205.174717000,6,383,24,0,1,1
205.175242000,6,201,24,1,0,1
205.175798000,6,405,24,0,1,1
205.175901000,6,227,24,0,1,1
205.176250000,6,60,16,1,0,1
205.176669000,6,201,24,1,0,1
205.177149000,6,383,24,0,1,1
205.177947000,6,315,24,1,0,1
205.178705000,6,383,24,0,1,1
205.179570000,6,201,24,1,0,1
205.180311000,6,405,24,0,1,1
205.180379000,6,259,24,0,1,1
205.180879000,6,60,16,1,0,1
205.181385000,6,201,24,1,0,1
205.182125000,6,383,24,0,1,1
205.183348000,6,201,24,1,0,1
205.208785000,6,383,24,0,1,1
205.209638000,6,201,24,1,0,1
205.239366000,6,383,24,0,1,1
205.240216000,6,201,24,1,0,1
205.281897000,6,54,16,0,1,1
205.282882000,6,383,24,0,1,1
205.283718000,6,201,24,1,0,1
205.328739000,6,54,16,0,1,1
205.329514000,6,383,24,0,1,1
205.330279000,6,201,24,1,0,1
205.375634000,6,54,16,0,1,1
205.391839000,6,383,24,0,1,1
205.392580000,6,201,24,1,0,1
205.438120000,6,54,16,0,1,1
205.454402000,6,383,24,0,1,1
205.455238000,6,201,24,1,0,1
205.500553000,6,54,16,0,1,1
205.532504000,6,383,24,0,1,1
205.533398000,6,201,24,1,0,1
205.578708000,6,54,16,0,1,1
205.626275000,6,383,24,0,1,1
205.627152000,6,201,24,1,0,1
205.672506000,6,54,16,0,1,1
205.720186000,6,383,24,0,1,1
205.721310000,6,201,24,1,0,1
205.766202000,6,54,16,0,1,1
206.735791000,6,383,24,0,1,1
206.736693000,6,201,24,1,0,1
206.781841000,6,54,16,0,1,1
207.845110000,6,383,24,0,1,1
207.846053000,6,201,24,1,0,1
207.891285000,6,54,16,0,1,1
209.048049000,6,383,24,0,1,1
209.048883000,6,201,24,1,0,1
209.094355000,6,54,16,0,1,1
210.360635000,6,383,24,0,1,1
210.361529000,6,201,24,1,0,1
210.406809000,6,54,16,0,1,1
211.766848000,6,383,24,0,1,1
211.767760000,6,315,24,1,0,1
211.768383000,6,383,24,0,1,1
211.768944000,6,201,24,1,0,1
211.769450000,6,405,24,0,1,1
211.769531000,6,259,24,0,1,1
211.769953000,6,60,16,1,0,1
211.770382000,6,201,24,1,0,1
211.770995000,6,383,24,0,1,1
211.772565000,6,201,24,1,0,1
211.798181000,6,383,24,0,1,1
211.799108000,6,201,24,1,0,1
211.829638000,6,383,24,0,1,1
211.830573000,6,201,24,1,0,1
211.875599000,6,54,16,0,1,1
211.876371000,6,383,24,0,1,1
211.877192000,6,201,24,1,0,1
211.922495000,6,54,16,0,1,1
211.923334000,6,383,24,0,1,1
211.924305000,6,201,24,1,0,1
211.969359000,6,54,16,0,1,1
211.985538000,6,383,24,0,1,1
211.986481000,6,201,24,1,0,1
212.031835000,6,54,16,0,1,1
212.048293000,6,383,24,0,1,1
212.049237000,6,201,24,1,0,1
212.094426000,6,54,16,0,1,1
212.126238000,6,383,24,0,1,1
212.127143000,6,201,24,1,0,1
212.172561000,6,54,16,0,1,1
212.220198000,6,383,24,0,1,1
212.221105000,6,201,24,1,0,1
212.266253000,6,54,16,0,1,1
212.313914000,6,383,24,0,1,1
212.314832000,6,201,24,1,0,1
212.359977000,6,54,16,0,1,1
213.329474000,6,383,24,0,1,1
213.330413000,6,201,24,1,0,1
213.375594000,6,54,16,0,1,1
214.438736000,6,383,24,0,1,1
214.439686000,6,201,24,1,0,1
214.485030000,6,54,16,0,1,1
215.641980000,6,383,24,0,1,1
215.642881000,6,201,24,1,0,1
215.688198000,6,54,16,0,1,1
216.954469000,6,383,24,0,1,1
216.955411000,6,201,24,1,0,1
217.000577000,6,54,16,0,1,1
218.360731000,6,383,24,0,1,1
218.361609000,6,201,24,1,0,1
218.406859000,6,54,16,0,1,1
219.876181000,6,383,24,0,1,1
219.877098000,6,201,24,1,0,1
219.922434000,6,54,16,0,1,1
221.485609000,6,383,24,0,1,1
221.486490000,6,201,24,1,0,1
221.531835000,6,54,16,0,1,1
223.189186000,6,383,24,0,1,1
223.190061000,6,201,24,1,0,1
223.234958000,6,54,16,0,1,1
225.004274000,6,383,24,0,1,1
225.005233000,6,201,24,1,0,1
225.050261000,6,54,16,0,1,1
226.910300000,6,383,24,0,1,1
226.911215000,6,201,24,1,0,1
226.956529000,6,54,16,0,1,1
228.925894000,6,383,24,0,1,1
228.926722000,6,201,24,1,0,1
228.972141000,6,54,16,0,1,1
231.035336000,6,383,24,0,1,1
231.036188000,6,331,24,1,0,1
231.036903000,6,383,24,0,1,1
231.037418000,6,201,24,1,0,1
231.037937000,6,405,24,0,1,1
231.038036000,6,227,24,0,1,1
231.038424000,6,60,16,1,0,1
231.038861000,6,201,24,1,0,1
231.039448000,6,383,24,0,1,1
231.046358000,6,201,24,1,0,1
231.066644000,6,383,24,0,1,1
231.067554000,6,201,24,1,0,1
231.097737000,6,383,24,0,1,1
231.099482000,6,395,24,1,0,1
231.100768000,6,383,24,0,1,1
231.101534000,6,201,24,1,0,1
231.102012000,6,405,24,0,1,1
231.102083000,6,243,24,0,1,1
231.102759000,6,60,16,1,0,1
231.103355000,6,201,24,1,0,1
231.104221000,6,383,24,0,1,1
231.105054000,6,347,24,1,0,1
231.105822000,6,383,24,0,1,1
231.106407000,6,201,24,1,0,1
231.106945000,6,405,24,0,1,1
231.107009000,6,259,24,0,1,1
231.107506000,6,60,16,1,0,1
231.107850000,6,201,24,1,0,1
231.108324000,6,383,24,0,1,1
231.108893000,6,331,24,1,0,1
231.109429000,6,383,24,0,1,1
231.109915000,6,201,24,1,0,1
231.110393000,6,405,24,0,1,1
231.110458000,6,243,24,0,1,1
231.110831000,6,60,16,1,0,1
231.111213000,6,201,24,1,0,1
231.111654000,6,383,24,0,1,1
231.112139000,6,331,24,1,0,1
231.112625000,6,383,24,0,1,1
231.113105000,6,201,24,1,0,1
231.113541000,6,405,24,0,1,1
231.113716000,6,243,24,0,1,1
231.113997000,6,60,16,1,0,1
231.114429000,6,201,24,1,0,1
231.115177000,6,383,24,0,1,1
231.117019000,6,331,24,1,0,1
231.117650000,6,383,24,0,1,1
231.118359000,6,201,24,1,0,1
231.118915000,6,405,24,0,1,1
231.118977000,6,243,24,0,1,1
231.119427000,6,60,16,1,0,1
231.119758000,6,201,24,1,0,1
231.120241000,6,383,24,0,1,1
231.120980000,6,201,24,1,0,1
231.144855000,6,383,24,0,1,1
231.145790000,6,201,24,1,0,1
231.175942000,6,383,24,0,1,1
231.176855000,6,201,24,1,0,1
231.222146000,6,54,16,0,1,1
231.222912000,6,383,24,0,1,1
231.223767000,6,201,24,1,0,1
231.269119000,6,54,16,0,1,1
231.270111000,6,383,24,0,1,1
231.270905000,6,201,24,1,0,1
231.315929000,6,54,16,0,1,1
231.332068000,6,383,24,0,1,1
231.332866000,6,201,24,1,0,1
231.378359000,6,54,16,0,1,1
231.394787000,6,383,24,0,1,1
231.395778000,6,201,24,1,0,1
231.440878000,6,54,16,0,1,1
231.472769000,6,383,24,0,1,1
231.473589000,6,201,24,1,0,1
231.519091000,6,54,16,0,1,1
231.566478000,6,383,24,0,1,1
231.567391000,6,201,24,1,0,1
231.612758000,6,54,16,0,1,1
231.660295000,6,383,24,0,1,1
231.661244000,6,201,24,1,0,1
231.706502000,6,54,16,0,1,1
232.672604000,6,383,24,0,1,1
232.673425000,6,201,24,1,0,1
232.718753000,6,54,16,0,1,1
233.787028000,6,383,24,0,1,1
233.787912000,6,201,24,1,0,1
233.828052000,6,54,16,0,1,1
235.000495000,6,383,24,0,1,1
235.001561000,6,201,24,1,0,1
235.046805000,6,54,16,0,1,1
236.313025000,6,383,24,0,1,1
236.313995000,6,201,24,1,0,1
236.359330000,6,54,16,0,1,1
237.719291000,6,383,24,0,1,1
237.720139000,6,201,24,1,0,1
237.765578000,6,54,16,0,1,1
239.235082000,6,383,24,0,1,1
239.236004000,6,201,24,1,0,1
239.281131000,6,54,16,0,1,1
240.844326000,6,383,24,0,1,1
240.845280000,6,315,24,1,0,1
240.845871000,6,383,24,0,1,1
240.846412000,6,201,24,1,0,1
240.846952000,6,405,24,0,1,1
240.847017000,6,259,24,0,1,1
240.847393000,6,60,16,1,0,1
240.847814000,6,201,24,1,0,1
240.848316000,6,383,24,0,1,1
240.848852000,6,331,24,1,0,1
240.849371000,6,383,24,0,1,1
240.849972000,6,201,24,1,0,1
240.850443000,6,405,24,0,1,1
240.850502000,6,307,24,0,1,1
240.850910000,6,60,16,1,0,1
240.851227000,6,201,24,1,0,1
240.851683000,6,383,24,0,1,1
240.852174000,6,331,24,1,0,1
240.852671000,6,383,24,0,1,1
240.853164000,6,201,24,1,0,1
240.853595000,6,383,24,0,1,1
240.854112000,6,201,24,1,0,1
240.854561000,6,406,24,0,1,1
240.854705000,6,1795,24,0,1,1
240.854918000,6,60,16,1,0,1
240.855963000,6,201,24,1,0,1
240.875558000,6,383,24,0,1,1
240.876446000,6,201,24,1,0,1
240.906978000,6,383,24,0,1,1
240.907900000,6,201,24,1,0,1
240.953050000,6,54,16,0,1,1
240.953983000,6,383,24,0,1,1
240.954818000,6,201,24,1,0,1
240.999952000,6,54,16,0,1,1
241.000701000,6,383,24,0,1,1
241.002437000,6,201,24,1,0,1
241.046782000,6,54,16,0,1,1
241.063112000,6,383,24,0,1,1
241.063987000,6,201,24,1,0,1
241.109333000,6,54,16,0,1,1
241.125605000,6,383,24,0,1,1
241.126527000,6,201,24,1,0,1
241.171875000,6,54,16,0,1,1
241.204176000,6,383,24,0,1,1
241.205050000,6,201,24,1,0,1
241.249910000,6,54,16,0,1,1
241.297703000,6,383,24,0,1,1
241.298617000,6,201,24,1,0,1
241.343688000,6,54,16,0,1,1
241.391340000,6,383,24,0,1,1
241.392256000,6,201,24,1,0,1
241.437417000,6,54,16,0,1,1
242.407075000,6,383,24,0,1,1
242.407956000,6,201,24,1,0,1
242.453029000,6,54,16,0,1,1
243.516592000,6,383,24,0,1,1
243.517497000,6,201,24,1,0,1
243.562408000,6,54,16,0,1,1
244.719493000,6,383,24,0,1,1
244.720371000,6,201,24,1,0,1
244.765541000,6,54,16,0,1,1
246.031820000,6,383,24,0,1,1
246.032742000,6,201,24,1,0,1
246.078024000,6,54,16,0,1,1
247.438020000,6,383,24,0,1,1
247.438815000,6,201,24,1,0,1
247.484307000,6,54,16,0,1,1
248.953774000,6,383,24,0,1,1
248.954677000,6,201,24,1,0,1
248.999882000,6,54,16,0,1,1
250.563648000,6,383,24,0,1,1
250.564567000,6,201,24,1,0,1
250.609437000,6,54,16,0,1,1
252.266481000,6,383,24,0,1,1
252.267340000,6,201,24,1,0,1
252.312416000,6,54,16,0,1,1
254.078868000,6,383,24,0,1,1
254.079789000,6,201,24,1,0,1
254.124989000,6,54,16,0,1,1
255.985181000,6,383,24,0,1,1
255.986054000,6,201,24,1,0,1
256.031137000,6,54,16,0,1,1
258.000705000,6,383,24,0,1,1
258.001593000,6,201,24,1,0,1
258.046767000,6,54,16,0,1,1
260.109991000,6,383,24,0,1,1
260.111038000,6,201,24,1,0,1
260.156280000,6,54,16,0,1,1
262.313262000,6,383,24,0,1,1
262.314170000,6,201,24,1,0,1
262.359313000,6,54,16,0,1,1
264.625585000,6,383,24,0,1,1
264.626465000,6,347,24,1,0,1
264.627083000,6,383,24,0,1,1
264.627590000,6,201,24,1,0,1
264.628044000,6,383,24,0,1,1
264.628547000,6,201,24,1,0,1
264.634728000,6,405,24,0,1,1
264.634810000,6,275,24,0,1,1
264.635368000,6,60,16,1,0,1
264.635801000,6,201,24,1,0,1
264.641237000,6,383,24,0,1,1
264.642013000,6,331,24,1,0,1
264.643716000,6,383,24,0,1,1
264.644296000,6,201,24,1,0,1
264.644775000,6,405,24,0,1,1
264.644892000,6,227,24,0,1,1
264.645227000,6,60,16,1,0,1
264.645629000,6,201,24,1,0,1
264.646347000,6,383,24,0,1,1
264.646859000,6,201,24,1,0,1
264.672714000,6,383,24,0,1,1
264.673621000,6,201,24,1,0,1
264.703806000,6,383,24,0,1,1
264.704729000,6,201,24,1,0,1
264.749997000,6,54,16,0,1,1
264.750902000,6,383,24,0,1,1
264.751679000,6,201,24,1,0,1
264.752232000,6,405,24,0,1,1
264.752295000,6,355,24,0,1,1
264.752651000,6,60,16,1,0,1
264.753227000,6,201,24,1,0,1
264.796772000,6,54,16,0,1,1
264.797518000,6,383,24,0,1,1
264.798489000,6,201,24,1,0,1
264.843693000,6,54,16,0,1,1
264.860020000,6,383,24,0,1,1
264.860939000,6,201,24,1,0,1
264.906142000,6,54,16,0,1,1
264.922371000,6,383,24,0,1,1
264.923374000,6,201,24,1,0,1
264.968642000,6,54,16,0,1,1
265.000640000,6,383,24,0,1,1
265.001600000,6,201,24,1,0,1
265.046752000,6,54,16,0,1,1
265.094307000,6,383,24,0,1,1
265.095513000,6,201,24,1,0,1
265.140534000,6,54,16,0,1,1
265.188203000,6,383,24,0,1,1
265.189112000,6,201,24,1,0,1
265.234298000,6,54,16,0,1,1
266.204288000,6,383,24,0,1,1
266.205291000,6,201,24,1,0,1
266.249923000,6,54,16,0,1,1
267.313087000,6,383,24,0,1,1
267.314008000,6,201,24,1,0,1
267.359309000,6,54,16,0,1,1
268.516475000,6,383,24,0,1,1
268.517350000,6,201,24,1,0,1
268.562439000,6,54,16,0,1,1
269.829004000,6,383,24,0,1,1
269.830697000,6,201,24,1,0,1
269.874906000,6,54,16,0,1,1
271.235284000,6,383,24,0,1,1
271.236194000,6,201,24,1,0,1
271.281144000,6,54,16,0,1,1
272.750787000,6,383,24,0,1,1
272.751727000,6,201,24,1,0,1
272.796847000,6,54,16,0,1,1
274.359892000,6,383,24,0,1,1
274.360823000,6,201,24,1,0,1
274.406200000,6,54,16,0,1,1
276.063150000,6,383,24,0,1,1
276.063983000,6,201,24,1,0,1
276.109332000,6,54,16,0,1,1
277.875689000,6,383,24,0,1,1
277.876613000,6,363,24,1,0,1
277.877308000,6,383,24,0,1,1
277.877831000,6,201,24,1,0,1
277.878330000,6,405,24,0,1,1
277.878471000,6,259,24,0,1,1
277.878800000,6,60,16,1,0,1
277.879785000,6,201,24,1,0,1
277.880612000,6,383,24,0,1,1
277.881427000,6,201,24,1,0,1
277.907102000,6,383,24,0,1,1
277.908015000,6,201,24,1,0,1
277.938098000,6,383,24,0,1,1
277.938971000,6,201,24,1,0,1
277.984304000,6,54,16,0,1,1
277.985707000,6,383,24,0,1,1
277.986727000,6,201,24,1,0,1
277.987458000,6,405,24,0,1,1
277.987606000,6,291,24,0,1,1
277.988036000,6,60,16,1,0,1
277.988560000,6,201,24,1,0,1
278.031161000,6,54,16,0,1,1
278.031927000,6,383,24,0,1,1
278.032755000,6,201,24,1,0,1
278.078141000,6,54,16,0,1,1
278.094302000,6,383,24,0,1,1
278.095357000,6,201,24,1,0,1
278.140603000,6,54,16,0,1,1
278.156860000,6,383,24,0,1,1
278.158111000,6,201,24,1,0,1
278.203062000,6,54,16,0,1,1
278.235764000,6,383,24,0,1,1
278.236667000,6,201,24,1,0,1
278.281154000,6,54,16,0,1,1
278.328867000,6,383,24,0,1,1
278.329801000,6,201,24,1,0,1
278.374952000,6,54,16,0,1,1
278.422691000,6,383,24,0,1,1
278.423642000,6,201,24,1,0,1
278.468672000,6,54,16,0,1,1
279.437991000,6,383,24,0,1,1
279.438828000,6,201,24,1,0,1
279.484327000,6,54,16,0,1,1
280.547428000,6,383,24,0,1,1
280.548366000,6,201,24,1,0,1
280.593669000,6,54,16,0,1,1
281.750613000,6,383,24,0,1,1
281.751491000,6,201,24,1,0,1
281.796790000,6,54,16,0,1,1
283.063250000,6,383,24,0,1,1
283.064156000,6,201,24,1,0,1
283.109364000,6,54,16,0,1,1
284.469613000,6,383,24,0,1,1
284.470451000,6,201,24,1,0,1
284.515544000,6,54,16,0,1,1
285.984857000,6,383,24,0,1,1
285.985685000,6,201,24,1,0,1
286.031159000,6,54,16,0,1,1
287.594556000,6,383,24,0,1,1
287.595405000,6,201,24,1,0,1
287.640599000,6,54,16,0,1,1
289.297896000,6,383,24,0,1,1
289.298751000,6,201,24,1,0,1
289.343671000,6,54,16,0,1,1
291.109975000,6,383,24,0,1,1
291.110870000,6,201,24,1,0,1
291.156233000,6,54,16,0,1,1
293.016358000,6,383,24,0,1,1
293.017245000,6,201,24,1,0,1
293.062532000,6,54,16,0,1,1
295.031866000,6,383,24,0,1,1
295.032800000,6,201,24,1,0,1
295.078054000,6,54,16,0,1,1
297.141219000,6,383,24,0,1,1
297.142107000,6,201,24,1,0,1
297.187421000,6,54,16,0,1,1
299.344463000,6,383,24,0,1,1
299.345391000,6,201,24,1,0,1
299.390552000,6,54,16,0,1,1
301.656796000,6,383,24,0,1,1
301.657700000,6,201,24,1,0,1
301.703042000,6,54,16,0,1,1
304.063022000,6,383,24,0,1,1
304.063974000,6,201,24,1,0,1
304.109312000,6,54,16,0,1,1
306.579327000,6,383,24,0,1,1
306.580208000,6,201,24,1,0,1
306.624916000,6,54,16,0,1,1
309.188389000,6,383,24,0,1,1
309.189254000,6,201,24,1,0,1
309.234311000,6,54,16,0,1,1
311.891508000,6,383,24,0,1,1
311.892428000,6,201,24,1,0,1
311.937413000,6,54,16,0,1,1
314.704000000,6,383,24,0,1,1
314.704956000,6,347,24,1,0,1
314.705741000,6,383,24,0,1,1
314.706235000,6,201,24,1,0,1
314.706894000,6,405,24,0,1,1
314.706979000,6,259,24,0,1,1
314.707421000,6,60,16,1,0,1
314.707793000,6,201,24,1,0,1
314.709154000,6,383,24,0,1,1
314.709690000,6,201,24,1,0,1
314.735006000,6,383,24,0,1,1
314.736119000,6,201,24,1,0,1
314.737013000,6,405,24,0,1,1
314.737090000,6,259,24,0,1,1
314.737584000,6,60,16,1,0,1
314.738093000,6,201,24,1,0,1
314.738763000,6,405,24,0,1,1
314.738841000,6,227,24,0,1,1
314.739397000,6,60,16,1,0,1
314.923354000,6,201,24,1,0,1
314.924309000,6,383,24,0,1,1
314.925104000,6,331,24,1,0,1
314.925927000,6,383,24,0,1,1
314.926564000,6,201,24,1,0,1
314.927038000,6,405,24,0,1,1
314.927141000,6,227,24,0,1,1
314.927478000,6,60,16,1,0,1
314.927920000,6,201,24,1,0,1
314.928383000,6,383,24,0,1,1
314.929368000,6,201,24,1,0,1
314.953747000,6,383,24,0,1,1
314.954479000,6,201,24,1,0,1
314.985121000,6,383,24,0,1,1
314.985979000,6,201,24,1,0,1
315.031160000,6,54,16,0,1,1
315.031842000,6,383,24,0,1,1
315.032715000,6,201,24,1,0,1
315.078034000,6,54,16,0,1,1
315.078982000,6,383,24,0,1,1
315.079796000,6,201,24,1,0,1
315.125004000,6,54,16,0,1,1
315.141143000,6,383,24,0,1,1
315.141980000,6,201,24,1,0,1
315.187404000,6,54,16,0,1,1
315.204025000,6,383,24,0,1,1
315.204950000,6,201,24,1,0,1
315.249999000,6,54,16,0,1,1
315.282122000,6,383,24,0,1,1
315.282983000,6,201,24,1,0,1
315.328024000,6,54,16,0,1,1
315.375590000,6,383,24,0,1,1
315.376546000,6,201,24,1,0,1
315.421849000,6,54,16,0,1,1
315.469421000,6,383,24,0,1,1
315.470252000,6,201,24,1,0,1
315.515512000,6,54,16,0,1,1
316.484968000,6,383,24,0,1,1
316.485890000,6,201,24,1,0,1
316.531180000,6,54,16,0,1,1
317.594307000,6,383,24,0,1,1
317.595196000,6,201,24,1,0,1
317.640529000,6,54,16,0,1,1
318.797650000,6,383,24,0,1,1
318.798477000,6,201,24,1,0,1
318.843700000,6,54,16,0,1,1
320.110142000,6,383,24,0,1,1
320.111027000,6,201,24,1,0,1
320.156176000,6,54,16,0,1,1
321.516132000,6,383,24,0,1,1
321.517069000,6,201,24,1,0,1
321.562465000,6,54,16,0,1,1
323.031861000,6,383,24,0,1,1
323.032778000,6,201,24,1,0,1
323.078029000,6,54,16,0,1,1
324.641308000,6,383,24,0,1,1
324.642100000,6,201,24,1,0,1
324.687392000,6,54,16,0,1,1
326.344520000,6,383,24,0,1,1
326.345501000,6,201,24,1,0,1
326.390564000,6,54,16,0,1,1
328.157018000,6,383,24,0,1,1
328.158095000,6,315,24,1,0,1
328.159009000,6,383,24,0,1,1
328.159759000,6,201,24,1,0,1
328.160251000,6,383,24,0,1,1
328.160966000,6,201,24,1,0,1
328.164940000,6,405,24,0,1,1
328.165136000,6,227,24,0,1,1
